0.06686648109218707,0.7215211954332258,0.06773626262611204,0.07052993720704265,0.07334612364143239,
0.04060285337604591,0.8373082778214467,0.04036881970202389,0.04012590096598041,0.04159414813450302,
0.025272134588726906,0.025174872933655407,0.02516322430363393,0.025226356820394386,0.8991634113535895,
0.06683553122020079,0.531742223268339,0.06746052103322608,0.06952103319146262,0.26444069128677156,
0.10012801166400194,0.1008634501732572,0.10075756044304413,0.10236143901113864,0.5958895387085581,
0.02527145285786358,0.0251747613268156,0.025163136632073833,0.02522557851850431,0.8991650706647427,
0.02527073750612889,0.025175078307581405,0.025163188810116446,0.02522758621174606,0.8991634091644272,
0.04007139451130453,0.040476682758341556,0.04000457808246037,0.8389165494568104,0.04053079519108313,
0.06697865197115722,0.06716947748244229,0.7320100463346266,0.0667381339725745,0.06710369023919939,
0.029385696496825358,0.3017440066348784,0.029225646528588157,0.02882094857617628,0.6108237017635317,
0.04038206329470124,0.04009731662365725,0.04036319023073921,0.04027072608355818,0.8388867037673441,
0.06749055761358864,0.7300520176179092,0.06668249041601428,0.06697882902014791,0.06879610533234,
0.05039078557266573,0.05051779216705374,0.51957298296766,0.05102418897661166,0.32849425031600893,
0.06943264416898202,0.7244203684613283,0.06897205995018035,0.06697610666514388,0.07019882075436537,
0.050475353350134894,0.05067556682890032,0.05017427042107201,0.7978062219563049,0.050868587443587965,
0.10002182666479985,0.10184116548923937,0.5980890646233525,0.1000241080904186,0.10002383513218971,
0.050074039829363946,0.051509477515306844,0.05029743074142029,0.7972117750501011,0.05090727686380782,
0.06679677078742272,0.06697598969144312,0.067014261207751,0.06762725160401518,0.7315857267093681,
0.033831099506796074,0.5416551125153797,0.03354809399070202,0.03359157530158564,0.35737411868553665,
0.03415124190981881,0.8651012755341035,0.033712744994004944,0.03363965655949023,0.03339508100258234,
0.05000304318985636,0.05024082306252018,0.7991201987252274,0.05038759726658008,0.050248337755816004,
0.017068222365010054,0.017094308311126887,0.016808515550044197,0.9319773512070108,0.017051602566808072,
0.05059766690232856,0.050508642828306215,0.05065237498901499,0.05004857896986282,0.7981927363104873,
0.022627329275071266,0.9098608007040223,0.022237713429940974,0.022963328255854783,0.022310828335110475,
0.03393408099648935,0.03351478382649574,0.03411302191966996,0.033486329929728505,0.8649517833276165,
0.040352301116335025,0.040581586910008766,0.04035816257994637,0.040178804212099586,0.8385291451816104,
0.034501161682429664,0.034139542102549304,0.03356769642066007,0.8640034021015864,0.033788197692774496,
0.022710863175908626,0.9101060593890506,0.0223327859892704,0.022362639071390873,0.02248765237437947,
0.7963338753048412,0.05077931040705013,0.05069915134116658,0.050863867366431746,0.05132379558051042,
0.020168530635760774,0.020086290091001685,0.020919738331497552,0.020231432976668403,0.9185940079650715,
0.7305661976471035,0.06820026212944579,0.06668752880559835,0.06786239417968949,0.06668361723816299,
0.7980624412257513,0.05099443040041294,0.050002123115087664,0.050338740091900785,0.05060226516684731,
0.798044980094031,0.051011442883296225,0.05000212360664224,0.05033884369886315,0.050602609717167124,
0.06776639218490718,0.07033956846341131,0.7285476516972108,0.06667326803038956,0.06667311962408128,
0.8380598035642141,0.04061598388127282,0.04010844922290272,0.040197192559961493,0.04101857077164896,
0.03377543225509305,0.8650035124368656,0.03334008239651417,0.0335303996967724,0.0343505732147548,
0.22349448124272472,0.38315233287972744,0.05001026167396,0.29143322100075164,0.051909703202836256,
0.05000304328552409,0.050240919299435215,0.7991193755622775,0.050388268468857196,0.05024839338390603,
0.256017363308026,0.02293628883711057,0.3180434879989825,0.022737316530175904,0.380265543325705,
0.03445681736198863,0.8646306364698253,0.03333596246022629,0.03404272736604439,0.033533856341915365,
0.7969507148254976,0.05135493791325875,0.05070605385118865,0.05083096916415235,0.050157324245902496,
0.03422750274424975,0.6996780094517948,0.1971535145811165,0.03473758087684783,0.03420339234599101,
0.020110828233983562,0.02001977844828322,0.9190217240758832,0.020319192626379535,0.020528476615470494,
0.03393091431923502,0.03349247987661172,0.033637309539771794,0.864917232209301,0.03402206405508058,
0.050088439027739434,0.050001818741966256,0.05081923731061416,0.7985346741984405,0.050555830721239654,
0.06738374330896653,0.31549825532555165,0.48001552949072185,0.06832284080112613,0.068779631073634,
0.04007033845116878,0.040001587473346714,0.04009948928242112,0.8394608782482068,0.04036770654485661,
0.05020245576005269,0.050880853724411555,0.05000425146458259,0.7988117656040524,0.05010067344690079,
0.8657923529018209,0.03383579895348115,0.03333725913681366,0.033639974396534766,0.03339461461134966,
0.03451700278957411,0.8643396369916401,0.033400098525034845,0.03380327373541904,0.03393998795833188,
0.06741064395311529,0.06667219621542617,0.7312991858733388,0.0666754794553003,0.06794249450281954,
0.06726526137426052,0.06676823006795797,0.731031882236363,0.06699067626082332,0.06794395006059523,
0.05048864669043573,0.051257342119262604,0.05012873592776503,0.7980655165115614,0.05005975875097534,
0.8655233797689158,0.03373252005979364,0.033341549990745005,0.03406253615495259,0.03334001402559287,
0.06697416344611705,0.06688306033126601,0.7323102547023513,0.06673367398236384,0.06709884753790175,
0.03353572114587055,0.03344406843311916,0.8658161459184838,0.03354017282183596,0.0336638916806906,
0.8358288687065493,0.04078839457815216,0.041020966775975415,0.04180773943813317,0.04055403050118978,
0.04047569708665142,0.04011227430118974,0.2693557888672843,0.6096250028789673,0.04043123686590722,
0.025258134047378398,0.02500785823761696,0.02524937931236876,0.02534638465636248,0.8991382437462734,
0.03396904015910582,0.03342479182776787,0.8645414525498926,0.03345777617755075,0.034606939285682946,
0.06678993993234618,0.7272511181524964,0.06704399038980094,0.06667956555815342,0.07223538596720293,
0.025309773452307827,0.8980490530640856,0.025460645732800217,0.0259840889431771,0.02519643880762929,
0.05006209587544576,0.3271556709198371,0.5220553959362636,0.050649609680666334,0.050077227587787154,
0.025146469108613376,0.8991150094789424,0.025101088603048757,0.025118473061269644,0.02551895974812581,
0.04119338008854075,0.0400293090598045,0.04077259001985344,0.040153327717125244,0.8378513931146759,
0.8638795822533374,0.03362267617460377,0.0339843042653336,0.0344343439278094,0.03407909337891579,
0.8369811440997793,0.04050377356127519,0.04159094991014275,0.040451174930319224,0.04047295749848373,
0.04017624327959343,0.8384384347664682,0.040008254854531765,0.04000643924045202,0.0413706278589548,
0.050506655490845986,0.05000659484092409,0.7971588322200063,0.0523238310327524,0.05000408641547129,
0.050506487441292,0.05000659295192078,0.797212663482531,0.052270170854764285,0.050004085269492106,
